model	gene	annotation
iML1515	b3225	http://identifiers.org/ecogene/EG10637
iML1515	b3225	http://identifiers.org/uniprot/P0A6L4
iML1515	b0126	http://identifiers.org/ncbigene/944832
iML1515	b0126	http://identifiers.org/asap/ABE-0000442
iML1515	b0126	http://identifiers.org/ecogene/EG12319
iML1515	b0126	http://identifiers.org/uniprot/P61517
iML1515	b4269	http://identifiers.org/ncbigene/948802
iML1515	b4269	http://identifiers.org/asap/ABE-0013982
iML1515	b4269	http://identifiers.org/ecogene/EG11436
iML1515	b4269	http://identifiers.org/uniprot/P27250
iML1515	b0339	http://identifiers.org/ncbigene/946548
iML1515	b0339	http://identifiers.org/asap/ABE-0001171
iML1515	b0339	http://identifiers.org/ecogene/EG10176
iML1515	b0339	http://identifiers.org/uniprot/P0ABE9
iML1515	b3942	http://identifiers.org/ncbigene/948431
iML1515	b3942	http://identifiers.org/asap/ABE-0012901
iML1515	b3942	http://identifiers.org/ecogene/EG10511
iML1515	b3942	http://identifiers.org/uniprot/P13029
iML1515	b4006	http://identifiers.org/ncbigene/948503
iML1515	b4006	http://identifiers.org/asap/ABE-0013097
iML1515	b4006	http://identifiers.org/ecogene/EG10795
iML1515	b4006	http://identifiers.org/uniprot/P15639
iML1515	b1732	http://identifiers.org/ncbigene/946234
iML1515	b1732	http://identifiers.org/asap/ABE-0005780
iML1515	b1732	http://identifiers.org/ecogene/EG10509
iML1515	b1732	http://identifiers.org/uniprot/P21179
iML1515	b0493	http://identifiers.org/ncbigene/945337
iML1515	b0493	http://identifiers.org/asap/ABE-0001709
iML1515	b0493	http://identifiers.org/ecogene/EG13262
iML1515	b0493	http://identifiers.org/uniprot/P0AFP4
iML1515	b2508	http://identifiers.org/ncbigene/946985
iML1515	b2508	http://identifiers.org/asap/ABE-0008257
iML1515	b2508	http://identifiers.org/ecogene/EG10421
iML1515	b2508	http://identifiers.org/uniprot/P0ADG7
iML1515	b3846	http://identifiers.org/ncbigene/948336
iML1515	b3846	http://identifiers.org/asap/ABE-0012564
iML1515	b3846	http://identifiers.org/ecogene/EG10279
iML1515	b3846	http://identifiers.org/uniprot/P21177
iML1515	b3588	http://identifiers.org/ncbigene/948104
iML1515	b3588	http://identifiers.org/asap/ABE-0011718
iML1515	b3588	http://identifiers.org/ecogene/EG12292
iML1515	b3588	http://identifiers.org/uniprot/P37685
iML1515	b0586	http://identifiers.org/ncbigene/945184
iML1515	b0586	http://identifiers.org/asap/ABE-0002021
iML1515	b0586	http://identifiers.org/ecogene/EG10264
iML1515	b0586	http://identifiers.org/uniprot/P11454
iML1515	b2341	http://identifiers.org/ncbigene/949097
iML1515	b2341	http://identifiers.org/asap/ABE-0007723
iML1515	b2341	http://identifiers.org/ecogene/EG14127
iML1515	b2341	http://identifiers.org/uniprot/P77399
iML1515	b3794	http://identifiers.org/ncbigene/948301
iML1515	b3794	http://identifiers.org/asap/ABE-0012394
iML1515	b3794	http://identifiers.org/ecogene/EG11458
iML1515	b3794	http://identifiers.org/uniprot/P27836
iML1515	b2400	http://identifiers.org/ncbigene/946906
iML1515	b2400	http://identifiers.org/asap/ABE-0007911
iML1515	b2400	http://identifiers.org/ecogene/EG10407
iML1515	b2400	http://identifiers.org/uniprot/P04805
iML1515	b3003	http://identifiers.org/ncbigene/947478
iML1515	b3003	http://identifiers.org/asap/ABE-0009859
iML1515	b3003	http://identifiers.org/ecogene/EG11292
iML1515	b3003	http://identifiers.org/uniprot/P0AG84
iML1515	b3993	http://identifiers.org/ncbigene/948491
iML1515	b3993	http://identifiers.org/asap/ABE-0013055
iML1515	b3993	http://identifiers.org/ecogene/EG11586
iML1515	b3993	http://identifiers.org/uniprot/P30137
iML1515	b3011	http://identifiers.org/ncbigene/947493
iML1515	b3011	http://identifiers.org/asap/ABE-0009888
iML1515	b3011	http://identifiers.org/ecogene/EG13014
iML1515	b3011	http://identifiers.org/uniprot/Q46856
iML1515	b3693	http://identifiers.org/ncbigene/948207
iML1515	b3693	http://identifiers.org/asap/ABE-0012076
iML1515	b3693	http://identifiers.org/ecogene/EG11717
iML1515	b3693	http://identifiers.org/uniprot/P31459
iML1515	b2066	http://identifiers.org/ncbigene/946597
iML1515	b2066	http://identifiers.org/asap/ABE-0006840
iML1515	b2066	http://identifiers.org/ecogene/EG11701
iML1515	b2066	http://identifiers.org/uniprot/P0A8F4
iML1515	b2901	http://identifiers.org/ncbigene/947378
iML1515	b2901	http://identifiers.org/asap/ABE-0009523
iML1515	b2901	http://identifiers.org/ecogene/EG13079
iML1515	b2901	http://identifiers.org/uniprot/Q46829
iML1515	b0238	http://identifiers.org/ncbigene/944817
iML1515	b0238	http://identifiers.org/asap/ABE-0000814
iML1515	b0238	http://identifiers.org/ecogene/EG10414
iML1515	b0238	http://identifiers.org/uniprot/P0A9M5
iML1515	b2716	http://identifiers.org/ncbigene/947460
iML1515	b2716	http://identifiers.org/asap/ABE-0008928
iML1515	b2716	http://identifiers.org/ecogene/EG10085
iML1515	b2716	http://identifiers.org/uniprot/P24240
iML1515	b3903	http://identifiers.org/ncbigene/948400
iML1515	b3903	http://identifiers.org/asap/ABE-0012736
iML1515	b3903	http://identifiers.org/ecogene/EG11867
iML1515	b3903	http://identifiers.org/uniprot/P32170
iML1515	b0125	http://identifiers.org/ncbigene/946624
iML1515	b0125	http://identifiers.org/asap/ABE-0000440
iML1515	b0125	http://identifiers.org/ecogene/EG20098
iML1515	b0125	http://identifiers.org/uniprot/P0A9M2
iML1515	b0474	http://identifiers.org/ncbigene/945097
iML1515	b0474	http://identifiers.org/asap/ABE-0001645
iML1515	b0474	http://identifiers.org/ecogene/EG10032
iML1515	b0474	http://identifiers.org/uniprot/P69441
iML1515	b2411	http://identifiers.org/ncbigene/946885
iML1515	b2411	http://identifiers.org/asap/ABE-0007938
iML1515	b2411	http://identifiers.org/ecogene/EG10534
iML1515	b2411	http://identifiers.org/uniprot/P15042
iML1515	b3721	http://identifiers.org/ncbigene/948234
iML1515	b3721	http://identifiers.org/asap/ABE-0012169
iML1515	b3721	http://identifiers.org/ecogene/EG10114
iML1515	b3721	http://identifiers.org/uniprot/P11988
iML1515	b2518	http://identifiers.org/ncbigene/945611
iML1515	b2518	http://identifiers.org/asap/ABE-0008291
iML1515	b2518	http://identifiers.org/ecogene/EG10650
iML1515	b2518	http://identifiers.org/uniprot/P0A763
iML1515	b1062	http://identifiers.org/ncbigene/945787
iML1515	b1062	http://identifiers.org/asap/ABE-0003607
iML1515	b1062	http://identifiers.org/ecogene/EG10806
iML1515	b1062	http://identifiers.org/uniprot/P05020
iML1515	b3416	http://identifiers.org/ncbigene/947923
iML1515	b3416	http://identifiers.org/asap/ABE-0011151
iML1515	b3416	http://identifiers.org/ecogene/EG10561
iML1515	b3416	http://identifiers.org/uniprot/P15977
iML1515	b3996	http://identifiers.org/ncbigene/948498
iML1515	b3996	http://identifiers.org/asap/ABE-0013063
iML1515	b3996	http://identifiers.org/ecogene/EG11702
iML1515	b3996	http://identifiers.org/uniprot/P32664
iML1515	b1281	http://identifiers.org/ncbigene/947121
iML1515	b1281	http://identifiers.org/asap/ABE-0004304
iML1515	b1281	http://identifiers.org/ecogene/EG10809
iML1515	b1281	http://identifiers.org/uniprot/P08244
iML1515	b4390	http://identifiers.org/ncbigene/948911
iML1515	b4390	http://identifiers.org/asap/ABE-0014397
iML1515	b4390	http://identifiers.org/ecogene/EG11335
iML1515	b4390	http://identifiers.org/uniprot/P27278
iML1515	b0639	http://identifiers.org/ncbigene/945248
iML1515	b0639	http://identifiers.org/asap/ABE-0002187
iML1515	b0639	http://identifiers.org/ecogene/EG13241
iML1515	b0639	http://identifiers.org/uniprot/P0A752
iML1515	b0720	http://identifiers.org/ncbigene/945323
iML1515	b0720	http://identifiers.org/asap/ABE-0002451
iML1515	b0720	http://identifiers.org/ecogene/EG10402
iML1515	b0720	http://identifiers.org/uniprot/P0ABH7
iML1515	b1398	http://identifiers.org/ncbigene/945963
iML1515	b1398	http://identifiers.org/asap/ABE-0004671
iML1515	b1398	http://identifiers.org/ecogene/EG13745
iML1515	b1398	http://identifiers.org/uniprot/P76085
iML1515	b1136	http://identifiers.org/ncbigene/945702
iML1515	b1136	http://identifiers.org/asap/ABE-0003823
iML1515	b1136	http://identifiers.org/ecogene/EG10489
iML1515	b1136	http://identifiers.org/uniprot/P08200
iML1515	b0049	http://identifiers.org/ncbigene/944770
iML1515	b0049	http://identifiers.org/asap/ABE-0000167
iML1515	b0049	http://identifiers.org/ecogene/EG10048
iML1515	b0049	http://identifiers.org/uniprot/P05637
iML1515	b2103	http://identifiers.org/ncbigene/946459
iML1515	b2103	http://identifiers.org/asap/ABE-0006958
iML1515	b2103	http://identifiers.org/ecogene/EG14068
iML1515	b2103	http://identifiers.org/uniprot/P76422
iML1515	b1241	http://identifiers.org/ncbigene/945837
iML1515	b1241	http://identifiers.org/asap/ABE-0004164
iML1515	b1241	http://identifiers.org/ecogene/EG10031
iML1515	b1241	http://identifiers.org/uniprot/P0A9Q7
iML1515	b2418	http://identifiers.org/ncbigene/946881
iML1515	b2418	http://identifiers.org/asap/ABE-0007973
iML1515	b2418	http://identifiers.org/ecogene/EG12642
iML1515	b2418	http://identifiers.org/uniprot/P40191
iML1515	b0351	http://identifiers.org/ncbigene/945008
iML1515	b0351	http://identifiers.org/asap/ABE-0001207
iML1515	b0351	http://identifiers.org/ecogene/EG13625
iML1515	b0351	http://identifiers.org/uniprot/P77580
iML1515	b3831	http://identifiers.org/ncbigene/948987
iML1515	b3831	http://identifiers.org/asap/ABE-0012528
iML1515	b3831	http://identifiers.org/ecogene/EG11045
iML1515	b3831	http://identifiers.org/uniprot/P12758
iML1515	b3784	http://identifiers.org/ncbigene/948789
iML1515	b3784	http://identifiers.org/asap/ABE-0012366
iML1515	b3784	http://identifiers.org/ecogene/EG10840
iML1515	b3784	http://identifiers.org/uniprot/P0AC78
iML1515	b4481	http://identifiers.org/ncbigene/2847677
iML1515	b4481	http://identifiers.org/asap/ABE-0174115
iML1515	b4481	http://identifiers.org/ecogene/EG14320
iML1515	b4481	http://identifiers.org/uniprot/P56258
iML1515	b4069	http://identifiers.org/ncbigene/948572
iML1515	b4069	http://identifiers.org/asap/ABE-0013337
iML1515	b4069	http://identifiers.org/ecogene/EG11448
iML1515	b4069	http://identifiers.org/uniprot/P27550
iML1515	b3052	http://identifiers.org/ncbigene/947548
iML1515	b3052	http://identifiers.org/asap/ABE-0010015
iML1515	b3052	http://identifiers.org/ecogene/EG13416
iML1515	b3052	http://identifiers.org/uniprot/P76658
iML1515	b2502	http://identifiers.org/ncbigene/946970
iML1515	b2502	http://identifiers.org/asap/ABE-0008238
iML1515	b2502	http://identifiers.org/ecogene/EG11403
iML1515	b2502	http://identifiers.org/uniprot/P0AFL6
iML1515	b4384	http://identifiers.org/ncbigene/945654
iML1515	b4384	http://identifiers.org/asap/ABE-0014379
iML1515	b4384	http://identifiers.org/ecogene/EG10222
iML1515	b4384	http://identifiers.org/uniprot/P0ABP8
iML1515	b4226	http://identifiers.org/ncbigene/948748
iML1515	b4226	http://identifiers.org/asap/ABE-0013824
iML1515	b4226	http://identifiers.org/ecogene/EG10755
iML1515	b4226	http://identifiers.org/uniprot/P0A7A9
iML1515	b3073	http://identifiers.org/ncbigene/947120
iML1515	b3073	http://identifiers.org/asap/ABE-0010092
iML1515	b3073	http://identifiers.org/ecogene/EG12718
iML1515	b3073	http://identifiers.org/uniprot/P42588
iML1515	b1896	http://identifiers.org/ncbigene/946405
iML1515	b1896	http://identifiers.org/asap/ABE-0006318
iML1515	b1896	http://identifiers.org/ecogene/EG11751
iML1515	b1896	http://identifiers.org/uniprot/P31677
iML1515	b2744	http://identifiers.org/ncbigene/947211
iML1515	b2744	http://identifiers.org/asap/ABE-0009008
iML1515	b2744	http://identifiers.org/ecogene/EG11817
iML1515	b2744	http://identifiers.org/uniprot/P0A840
iML1515	b0841	http://identifiers.org/ncbigene/945450
iML1515	b0841	http://identifiers.org/asap/ABE-0002865
iML1515	b0841	http://identifiers.org/ecogene/EG13676
iML1515	b0841	http://identifiers.org/uniprot/P75806
iML1515	b3403	http://identifiers.org/ncbigene/945667
iML1515	b3403	http://identifiers.org/asap/ABE-0011106
iML1515	b3403	http://identifiers.org/ecogene/EG10688
iML1515	b3403	http://identifiers.org/uniprot/P22259
iML1515	b1278	http://identifiers.org/ncbigene/945863
iML1515	b1278	http://identifiers.org/asap/ABE-0004294
iML1515	b1278	http://identifiers.org/ecogene/EG10705
iML1515	b1278	http://identifiers.org/uniprot/P0A924
iML1515	b3708	http://identifiers.org/ncbigene/948221
iML1515	b3708	http://identifiers.org/asap/ABE-0012133
iML1515	b3708	http://identifiers.org/ecogene/EG11005
iML1515	b3708	http://identifiers.org/uniprot/P0A853
iML1515	b3008	http://identifiers.org/ncbigene/946240
iML1515	b3008	http://identifiers.org/asap/ABE-0009878
iML1515	b3008	http://identifiers.org/ecogene/EG10583
iML1515	b3008	http://identifiers.org/uniprot/P06721
iML1515	b1479	http://identifiers.org/ncbigene/946031
iML1515	b1479	http://identifiers.org/asap/ABE-0004931
iML1515	b1479	http://identifiers.org/ecogene/EG10948
iML1515	b1479	http://identifiers.org/uniprot/P26616
iML1515	b1190	http://identifiers.org/ncbigene/945754
iML1515	b1190	http://identifiers.org/asap/ABE-0003997
iML1515	b1190	http://identifiers.org/ecogene/EG11408
iML1515	b1190	http://identifiers.org/uniprot/P29012
iML1515	b3614	http://identifiers.org/ncbigene/948128
iML1515	b3614	http://identifiers.org/asap/ABE-0011824
iML1515	b3614	http://identifiers.org/ecogene/EG12298
iML1515	b3614	http://identifiers.org/uniprot/P37691
iML1515	b3057	http://identifiers.org/ncbigene/947551
iML1515	b3057	http://identifiers.org/asap/ABE-0010034
iML1515	b3057	http://identifiers.org/ecogene/EG11665
iML1515	b3057	http://identifiers.org/uniprot/P60932
iML1515	b4053	http://identifiers.org/ncbigene/948564
iML1515	b4053	http://identifiers.org/asap/ABE-0013272
iML1515	b4053	http://identifiers.org/ecogene/EG10001
iML1515	b4053	http://identifiers.org/uniprot/P0A6B4
iML1515	b2379	http://identifiers.org/ncbigene/946850
iML1515	b2379	http://identifiers.org/asap/ABE-0007850
iML1515	b2379	http://identifiers.org/ecogene/EG14198
iML1515	b2379	http://identifiers.org/uniprot/P77434
iML1515	b3519	http://identifiers.org/ncbigene/948037
iML1515	b3519	http://identifiers.org/asap/ABE-0011497
iML1515	b3519	http://identifiers.org/ecogene/EG12245
iML1515	b3519	http://identifiers.org/uniprot/P62601
iML1515	b2290	http://identifiers.org/ncbigene/946772
iML1515	b2290	http://identifiers.org/asap/ABE-0007560
iML1515	b2290	http://identifiers.org/ecogene/EG14101
iML1515	b2290	http://identifiers.org/uniprot/P0A959
iML1515	b0910	http://identifiers.org/ncbigene/945535
iML1515	b0910	http://identifiers.org/asap/ABE-0003101
iML1515	b0910	http://identifiers.org/ecogene/EG11265
iML1515	b0910	http://identifiers.org/uniprot/P0A6I0
iML1515	b1134	http://identifiers.org/ncbigene/945689
iML1515	b1134	http://identifiers.org/asap/ABE-0003818
iML1515	b1134	http://identifiers.org/ecogene/EG13446
iML1515	b1134	http://identifiers.org/uniprot/P0AEI6
iML1515	b3564	http://identifiers.org/ncbigene/948133
iML1515	b3564	http://identifiers.org/asap/ABE-0011637
iML1515	b3564	http://identifiers.org/ecogene/EG11075
iML1515	b3564	http://identifiers.org/uniprot/P09099
iML1515	b3642	http://identifiers.org/ncbigene/948157
iML1515	b3642	http://identifiers.org/asap/ABE-0011904
iML1515	b3642	http://identifiers.org/ecogene/EG10808
iML1515	b3642	http://identifiers.org/uniprot/P0A7E3
iML1515	b0063	http://identifiers.org/ncbigene/946017
iML1515	b0063	http://identifiers.org/asap/ABE-0000223
iML1515	b0063	http://identifiers.org/ecogene/EG10053
iML1515	b0063	http://identifiers.org/uniprot/P08204
iML1515	b0415	http://identifiers.org/ncbigene/946453
iML1515	b0415	http://identifiers.org/asap/ABE-0001444
iML1515	b0415	http://identifiers.org/ecogene/EG11322
iML1515	b0415	http://identifiers.org/uniprot/P61714
iML1515	b3648	http://identifiers.org/ncbigene/948163
iML1515	b3648	http://identifiers.org/asap/ABE-0011930
iML1515	b3648	http://identifiers.org/ecogene/EG10965
iML1515	b3648	http://identifiers.org/uniprot/P60546
iML1515	b3752	http://identifiers.org/ncbigene/948260
iML1515	b3752	http://identifiers.org/asap/ABE-0012266
iML1515	b3752	http://identifiers.org/ecogene/EG10818
iML1515	b3752	http://identifiers.org/uniprot/P0A9J6
iML1515	b2221	http://identifiers.org/ncbigene/947525
iML1515	b2221	http://identifiers.org/asap/ABE-0007347
iML1515	b2221	http://identifiers.org/ecogene/EG11669
iML1515	b2221	http://identifiers.org/uniprot/P76458
iML1515	b3771	http://identifiers.org/ncbigene/948277
iML1515	b3771	http://identifiers.org/asap/ABE-0012318
iML1515	b3771	http://identifiers.org/ecogene/EG10496
iML1515	b3771	http://identifiers.org/uniprot/P05791
iML1515	b3926	http://identifiers.org/ncbigene/948423
iML1515	b3926	http://identifiers.org/asap/ABE-0012825
iML1515	b3926	http://identifiers.org/ecogene/EG10398
iML1515	b3926	http://identifiers.org/uniprot/P0A6F3
iML1515	b2293	http://identifiers.org/ncbigene/946777
iML1515	b2293	http://identifiers.org/asap/ABE-0007567
iML1515	b2293	http://identifiers.org/ecogene/EG14104
iML1515	b2293	http://identifiers.org/uniprot/P77625
iML1515	b2222	http://identifiers.org/ncbigene/946719
iML1515	b2222	http://identifiers.org/asap/ABE-0007349
iML1515	b2222	http://identifiers.org/ecogene/EG11670
iML1515	b2222	http://identifiers.org/uniprot/P76459
iML1515	b4383	http://identifiers.org/ncbigene/948910
iML1515	b4383	http://identifiers.org/asap/ABE-0014377
iML1515	b4383	http://identifiers.org/ecogene/EG10220
iML1515	b4383	http://identifiers.org/uniprot/P0A6K6
iML1515	b0928	http://identifiers.org/ncbigene/945553
iML1515	b0928	http://identifiers.org/asap/ABE-0003150
iML1515	b0928	http://identifiers.org/ecogene/EG10096
iML1515	b0928	http://identifiers.org/uniprot/P00509
iML1515	b1694	http://identifiers.org/ncbigene/946211
iML1515	b1694	http://identifiers.org/asap/ABE-0005656
iML1515	b1694	http://identifiers.org/ecogene/EG12432
iML1515	b1694	http://identifiers.org/uniprot/P37766
iML1515	b3885	http://identifiers.org/ncbigene/948380
iML1515	b3885	http://identifiers.org/asap/ABE-0012686
iML1515	b3885	http://identifiers.org/ecogene/EG11850
iML1515	b3885	http://identifiers.org/uniprot/P0A8Y3
iML1515	b2930	http://identifiers.org/ncbigene/947410
iML1515	b2930	http://identifiers.org/asap/ABE-0009615
iML1515	b2930	http://identifiers.org/ecogene/EG11245
iML1515	b2930	http://identifiers.org/uniprot/P21437
iML1515	b2579	http://identifiers.org/ncbigene/947068
iML1515	b2579	http://identifiers.org/asap/ABE-0008489
iML1515	b2579	http://identifiers.org/ecogene/EG11784
